tr_5 0.03977622		0.03977622		4	n5	n8	8	8
tr_5 0.03624185		0.03624185		2	n5	n6	9	9
tr_5 0.00004219		0.00004219		2	n7	n8	12	12
tr_50 0.01522915		0.01522915		4	n1	n4	1	1
tr_50 0.00018852		0.00018852		2	n1	n2	2	2
tr_50 0.01050866		0.01050866		2	n3	n4	5	5
tr_50 0.00125652		0.00125652		4	n5	n8	8	8
tr_50 0.00033741		0.00033741		2	n5	n6	9	9
tr_50 0.00462949		0.00462949		2	n7	n8	12	12
tr_51 0.00007653		0.00007653		4	n1	n4	1	1
tr_51 0.00528350		0.00528350		2	n1	n2	2	2
tr_51 0.00001714		0.00001714		2	n3	n4	5	5
tr_51 0.01641742		0.01641742		4	n5	n8	8	8
tr_51 0.04182795		0.04182795		2	n5	n6	9	9
tr_51 0.09189564		0.09189564		2	n7	n8	12	12
tr_52 0.00200513		0.00200513		4	n1	n4	1	1
tr_52 0.00001535		0.00001535		2	n1	n2	2	2
tr_52 0.08086831		0.08086831		2	n3	n4	5	5
tr_52 0.00008351		0.00008351		4	n5	n8	8	8
tr_52 0.00007039		0.00007039		2	n5	n6	9	9
tr_52 0.00005996		0.00005996		2	n7	n8	12	12
tr_53 0.00410794		0.00410794		4	n1	n4	1	1
tr_53 0.00005329		0.00005329		2	n1	n2	2	2
tr_53 0.00164480		0.00164480		2	n3	n4	5	5
tr_53 0.00723503		0.00723503		4	n5	n8	8	8
tr_53 0.02224594		0.02224594		2	n5	n6	9	9
tr_53 0.00014780		0.00014780		2	n7	n8	12	12
tr_54 0.00376016		0.00376016		4	n1	n4	1	1
tr_54 0.00037587		0.00037587		2	n1	n2	2	2
tr_54 0.02109857		0.02109857		2	n3	n4	5	5
tr_54 0.01059709		0.01059709		4	n5	n8	8	8
tr_54 0.06041615		0.06041615		2	n5	n6	9	9
tr_54 0.00022072		0.00022072		2	n7	n8	12	12
tr_55 0.00049734		0.00049734		4	n1	n4	1	1
tr_55 0.00404451		0.00404451		2	n1	n2	2	2
tr_55 0.00018686		0.00018686		2	n3	n4	5	5
tr_55 0.00031264		0.00031264		4	n5	n8	8	8
tr_55 0.02575509		0.02575509		2	n5	n6	9	9
tr_55 0.00023857		0.00023857		2	n7	n8	12	12
tr_56 0.02277248		0.02277248		4	n1	n4	1	1
tr_56 0.02388143		0.02388143		2	n1	n2	2	2
tr_56 0.02179110		0.02179110		2	n3	n4	5	5
tr_56 0.00002845		0.00002845		4	n5	n8	8	8
tr_56 0.00049250		0.00049250		2	n5	n6	9	9
tr_56 0.00087559		0.00087559		2	n7	n8	12	12
tr_57 0.00032425		0.00032425		4	n1	n4	1	1
tr_57 0.00001535		0.00001535		2	n1	n2	2	2
tr_57 0.00006631		0.00006631		2	n3	n4	5	5
tr_57 0.00010571		0.00010571		4	n5	n8	8	8
tr_57 0.01048938		0.01048938		2	n5	n6	9	9
tr_57 0.09823864		0.09823864		2	n7	n8	12	12
