sample,variable,value_x,cond,rep_num,value_y,est_true
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425999_2,0.097866414998,rep,0.0,0.0977105025679926,1.001595656822038
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425999_2,0.189055402674,rep,0.0,0.1891187147356312,0.9996652258253781
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425999_2,0.150416484463,rep,0.0,0.1517088508486365,0.9914812723291541
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425999_2,0.0,rep,0.0,0.0,
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425999_2,0.188219817291,rep,0.0,0.1893652412993746,0.9939512446924527
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425999_2,0.143619565724,rep,0.0,0.1427225518123547,1.006285018732181
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425999_2,0.019920080719,rep,0.0,0.0199004952758243,1.0009841686301895
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425999_2,0.176736788332,rep,0.0,0.1733012055212659,1.0198243445589448
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425999_2,0.065169850557,rep,0.0,0.0652648986223256,0.9985436571980963
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426000_2,0.187412866043,rep,0.0,0.1903078244667239,0.9847880220803529
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426000_2,0.183918177601,rep,0.0,0.1855711986409904,0.9910922543363619
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426000_2,0.19248044467,rep,0.0,0.194345333580696,0.9904042516671919
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426000_2,0.184013945316,rep,0.0,0.1876174000110135,0.9807936007278536
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426000_2,0.179509527594,rep,0.0,0.1815381071454735,0.9888255993004933
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426000_2,0.18685516739,rep,0.0,0.1876571123076779,0.9957265413081543
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426000_2,0.131672509649,rep,0.0,0.1335730599958281,0.9857714546115253
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426000_2,0.173406168767,rep,0.0,0.1734945494239108,0.9994905853976147
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426000_2,0.188219817291,rep,0.0,0.1893652412993746,0.9939512446924527
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426000_2,0.0,rep,0.0,0.0,
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426000_2,0.178703087802,rep,0.0,0.1784852789509904,1.0012203182934174
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426000_2,0.150875375967,rep,0.0,0.1508007729669739,1.0004947123185002
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426000_2,0.155569978896,rep,0.0,0.1569457075681942,0.9912343657337909
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426000_2,0.188311693029,rep,0.0,0.1863934809435522,1.0102911972872524
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426001_2,0.162042362022,rep,0.0,0.1572887189288156,1.0302224032693392
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426001_2,0.155796605193,rep,0.0,0.1523040823095186,1.022931249317295
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426001_2,0.160303337957,rep,0.0,0.1600887338677255,1.0013405321167186
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426001_2,0.157141738206,rep,0.0,0.1565250740038684,1.0039397151290685
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426001_2,0.145210660901,rep,0.0,0.144520495784106,1.0047755518215562
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426001_2,0.14707831861,rep,0.0,0.1486148842433672,0.9896607554405455
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426001_2,0.1455639686,rep,0.0,0.1473945180614591,0.9875806136786187
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426001_2,0.015351874114,rep,0.0,0.0155560809222316,0.9868728628211388
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426001_2,0.143619565724,rep,0.0,0.1427225518123547,1.006285018732181
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426001_2,0.178703087802,rep,0.0,0.1784852789509904,1.0012203182934174
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426001_2,0.0,rep,0.0,0.0,
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426001_2,0.136363493919,rep,0.0,0.1362407559089211,1.0009008905540788
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426001_2,0.180123641716,rep,0.0,0.1812658171951768,0.9936988920644263
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426001_2,0.154923707074,rep,0.0,0.1532403063265667,1.0109853653244847
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426002_2,0.130314084778,rep,0.0,0.1316122133262828,0.9901367166809618
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426002_2,0.067662462969,rep,0.0,0.0682048224036681,0.9920480778989766
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426002_2,0.134247472716,rep,0.0,0.1340192114603572,1.00170319802031
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426002_2,0.107005665742,rep,0.0,0.1061571461778379,1.0079930517606477
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426002_2,0.021450054297,rep,0.0,0.0215023039383637,0.9975700445164634
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426002_2,0.09743609855,rep,0.0,0.0990794227452697,0.983414071764481
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426002_2,0.181748320516,rep,0.0,0.1829733864828039,0.993304676760087
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426002_2,0.154694190285,rep,0.0,0.1500867308393667,1.0306986461752208
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426002_2,0.019920080719,rep,0.0,0.0199004952758243,1.0009841686301895
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426002_2,0.150875375967,rep,0.0,0.1508007729669739,1.0004947123185002
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426002_2,0.136363493919,rep,0.0,0.1362407559089211,1.0009008905540788
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426002_2,0.0,rep,0.0,0.0,
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426002_2,0.172498078269,rep,0.0,0.1685631955693857,1.0233436645901421
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426002_2,0.067813545324,rep,0.0,0.0683347600303818,0.9923726269595434
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426003_2,0.189035676628,rep,0.0,0.1826408070850522,1.0350133666457673
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426003_2,0.174724830564,rep,0.0,0.1757586504227075,0.9941179574591572
